evidence_link_id,source_id,target_table,target_id,supported_field,claim_summary,evidence_role,confidence,last_verified
\SEL002628,\SS076,\Sproblem_method_fit,\SPMF00217,\Srow,\S軌道最適化の主要特徴（general_nonlinear、dynamics、automatic_differentiation、expensive）に対し、multiple shootingは不安定動力学でも感度を抑える;疎KKT。ただしmodel/discretization error;initial trajectory;path constraints。 汎用最適化の前に ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL002629,\SS042,\Sproblem_method_fit,\SPMF00218,\Srow,\S軌道最適化の主要特徴（general_nonlinear、dynamics、automatic_differentiation、expensive）に対し、iLQR/DDPは動力学構造;疎性;MPC warm start。ただしmodel/discretization error;initial trajectory;path constraints。 汎用最適化の前に ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Smedium,\S2026-07-13
\SEL002630,\SS043,\Sproblem_method_fit,\SPMF00218,\Srow,\S軌道最適化の主要特徴（general_nonlinear、dynamics、automatic_differentiation、expensive）に対し、iLQR/DDPは動力学構造;疎性;MPC warm start。ただしmodel/discretization error;initial trajectory;path constraints。 汎用最適化の前に ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Smedium,\S2026-07-13
\SEL002631,\SS050,\Sproblem_method_fit,\SPMF00218,\Srow,\S軌道最適化の主要特徴（general_nonlinear、dynamics、automatic_differentiation、expensive）に対し、iLQR/DDPは動力学構造;疎性;MPC warm start。ただしmodel/discretization error;initial trajectory;path constraints。 汎用最適化の前に ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Smedium,\S2026-07-13
\SEL002632,\SS076,\Sproblem_method_fit,\SPMF00218,\Srow,\S軌道最適化の主要特徴（general_nonlinear、dynamics、automatic_differentiation、expensive）に対し、iLQR/DDPは動力学構造;疎性;MPC warm start。ただしmodel/discretization error;initial trajectory;path constraints。 汎用最適化の前に ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Smedium,\S2026-07-13
\SEL002633,\SS042,\Sproblem_method_fit,\SPMF00219,\Srow,\S軌道最適化の主要特徴（general_nonlinear、dynamics、automatic_differentiation、expensive）に対し、direct shootingは動力学構造;疎性;MPC warm start。ただしmodel/discretization error;initial trajectory;path constraints。 汎用最適化の前に ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Smedium,\S2026-07-13
\SEL002634,\SS043,\Sproblem_method_fit,\SPMF00219,\Srow,\S軌道最適化の主要特徴（general_nonlinear、dynamics、automatic_differentiation、expensive）に対し、direct shootingは動力学構造;疎性;MPC warm start。ただしmodel/discretization error;initial trajectory;path constraints。 汎用最適化の前に ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Smedium,\S2026-07-13
\SEL002635,\SS050,\Sproblem_method_fit,\SPMF00219,\Srow,\S軌道最適化の主要特徴（general_nonlinear、dynamics、automatic_differentiation、expensive）に対し、direct shootingは動力学構造;疎性;MPC warm start。ただしmodel/discretization error;initial trajectory;path constraints。 汎用最適化の前に ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Smedium,\S2026-07-13
\SEL002636,\SS076,\Sproblem_method_fit,\SPMF00219,\Srow,\S軌道最適化の主要特徴（general_nonlinear、dynamics、automatic_differentiation、expensive）に対し、direct shootingは動力学構造;疎性;MPC warm start。ただしmodel/discretization error;initial trajectory;path constraints。 汎用最適化の前に ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Smedium,\S2026-07-13
\SEL002637,\SS042,\Sproblem_method_fit,\SPMF00220,\Srow,\S軌道最適化の主要特徴（general_nonlinear、dynamics、automatic_differentiation、expensive）に対し、NLP内点法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Smedium,\S2026-07-13
\SEL002638,\SS043,\Sproblem_method_fit,\SPMF00220,\Srow,\S軌道最適化の主要特徴（general_nonlinear、dynamics、automatic_differentiation、expensive）に対し、NLP内点法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Smedium,\S2026-07-13
\SEL002639,\SS050,\Sproblem_method_fit,\SPMF00220,\Srow,\S軌道最適化の主要特徴（general_nonlinear、dynamics、automatic_differentiation、expensive）に対し、NLP内点法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Smedium,\S2026-07-13
\SEL002640,\SS017,\Sproblem_method_fit,\SPMF00220,\Srow,\S軌道最適化の主要特徴（general_nonlinear、dynamics、automatic_differentiation、expensive）に対し、NLP内点法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Smedium,\S2026-07-13
\SEL002641,\SS029,\Sproblem_method_fit,\SPMF00220,\Srow,\S軌道最適化の主要特徴（general_nonlinear、dynamics、automatic_differentiation、expensive）に対し、NLP内点法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Smedium,\S2026-07-13
\SEL002642,\SS030,\Sproblem_method_fit,\SPMF00220,\Srow,\S軌道最適化の主要特徴（general_nonlinear、dynamics、automatic_differentiation、expensive）に対し、NLP内点法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Smedium,\S2026-07-13
\SEL002643,\SS056,\Sproblem_method_fit,\SPMF00220,\Srow,\S軌道最適化の主要特徴（general_nonlinear、dynamics、automatic_differentiation、expensive）に対し、NLP内点法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Smedium,\S2026-07-13
\SEL002644,\SS064,\Sproblem_method_fit,\SPMF00220,\Srow,\S軌道最適化の主要特徴（general_nonlinear、dynamics、automatic_differentiation、expensive）に対し、NLP内点法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Smedium,\S2026-07-13
\SEL002645,\SS017,\Sproblem_method_fit,\SPMF00221,\Srow,\SPDE制約付き最適化の主要特徴（general_nonlinear、implicit、hessian_vector_product、very_expensive）に対し、Newton-CG法は滑らかな問題で少ない評価回数;精度を上げやすい;停止診断が明確。ただし局所解;微分誤りとスケーリングに弱い;不連続・強いノイズに不向き。 汎用最適化の前に ALT_DECOMPOSITION;ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL002646,\SS019,\Sproblem_method_fit,\SPMF00221,\Srow,\SPDE制約付き最適化の主要特徴（general_nonlinear、implicit、hessian_vector_product、very_expensive）に対し、Newton-CG法は滑らかな問題で少ない評価回数;精度を上げやすい;停止診断が明確。ただし局所解;微分誤りとスケーリングに弱い;不連続・強いノイズに不向き。 汎用最適化の前に ALT_DECOMPOSITION;ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL002647,\SS056,\Sproblem_method_fit,\SPMF00221,\Srow,\SPDE制約付き最適化の主要特徴（general_nonlinear、implicit、hessian_vector_product、very_expensive）に対し、Newton-CG法は滑らかな問題で少ない評価回数;精度を上げやすい;停止診断が明確。ただし局所解;微分誤りとスケーリングに弱い;不連続・強いノイズに不向き。 汎用最適化の前に ALT_DECOMPOSITION;ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL002648,\SS002,\Sproblem_method_fit,\SPMF00221,\Srow,\SPDE制約付き最適化の主要特徴（general_nonlinear、implicit、hessian_vector_product、very_expensive）に対し、Newton-CG法は滑らかな問題で少ない評価回数;精度を上げやすい;停止診断が明確。ただし局所解;微分誤りとスケーリングに弱い;不連続・強いノイズに不向き。 汎用最適化の前に ALT_DECOMPOSITION;ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL002649,\SS057,\Sproblem_method_fit,\SPMF00221,\Srow,\SPDE制約付き最適化の主要特徴（general_nonlinear、implicit、hessian_vector_product、very_expensive）に対し、Newton-CG法は滑らかな問題で少ない評価回数;精度を上げやすい;停止診断が明確。ただし局所解;微分誤りとスケーリングに弱い;不連続・強いノイズに不向き。 汎用最適化の前に ALT_DECOMPOSITION;ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL002650,\SS017,\Sproblem_method_fit,\SPMF00222,\Srow,\SPDE制約付き最適化の主要特徴（general_nonlinear、implicit、hessian_vector_product、very_expensive）に対し、trust-krylovはNewton型の速さと大域化;不定Hessianに対処可能。ただし部分問題と微分の品質に依存;実装が複雑。 汎用最適化の前に ALT_DECOMPOSITION;ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL002651,\SS019,\Sproblem_method_fit,\SPMF00222,\Srow,\SPDE制約付き最適化の主要特徴（general_nonlinear、implicit、hessian_vector_product、very_expensive）に対し、trust-krylovはNewton型の速さと大域化;不定Hessianに対処可能。ただし部分問題と微分の品質に依存;実装が複雑。 汎用最適化の前に ALT_DECOMPOSITION;ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL002652,\SS056,\Sproblem_method_fit,\SPMF00222,\Srow,\SPDE制約付き最適化の主要特徴（general_nonlinear、implicit、hessian_vector_product、very_expensive）に対し、trust-krylovはNewton型の速さと大域化;不定Hessianに対処可能。ただし部分問題と微分の品質に依存;実装が複雑。 汎用最適化の前に ALT_DECOMPOSITION;ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL002653,\SS002,\Sproblem_method_fit,\SPMF00222,\Srow,\SPDE制約付き最適化の主要特徴（general_nonlinear、implicit、hessian_vector_product、very_expensive）に対し、trust-krylovはNewton型の速さと大域化;不定Hessianに対処可能。ただし部分問題と微分の品質に依存;実装が複雑。 汎用最適化の前に ALT_DECOMPOSITION;ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL002654,\SS003,\Sproblem_method_fit,\SPMF00222,\Srow,\SPDE制約付き最適化の主要特徴（general_nonlinear、implicit、hessian_vector_product、very_expensive）に対し、trust-krylovはNewton型の速さと大域化;不定Hessianに対処可能。ただし部分問題と微分の品質に依存;実装が複雑。 汎用最適化の前に ALT_DECOMPOSITION;ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL002655,\SS017,\Sproblem_method_fit,\SPMF00223,\Srow,\SPDE制約付き最適化の主要特徴（general_nonlinear、implicit、hessian_vector_product、very_expensive）に対し、L-BFGS法は滑らかな問題で少ない評価回数;精度を上げやすい;停止診断が明確。ただし局所解;微分誤りとスケーリングに弱い;不連続・強いノイズに不向き。 汎用最適化の前に ALT_DECOMPOSITION;ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Smedium,\S2026-07-13
\SEL002656,\SS019,\Sproblem_method_fit,\SPMF00223,\Srow,\SPDE制約付き最適化の主要特徴（general_nonlinear、implicit、hessian_vector_product、very_expensive）に対し、L-BFGS法は滑らかな問題で少ない評価回数;精度を上げやすい;停止診断が明確。ただし局所解;微分誤りとスケーリングに弱い;不連続・強いノイズに不向き。 汎用最適化の前に ALT_DECOMPOSITION;ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Smedium,\S2026-07-13
\SEL002657,\SS056,\Sproblem_method_fit,\SPMF00223,\Srow,\SPDE制約付き最適化の主要特徴（general_nonlinear、implicit、hessian_vector_product、very_expensive）に対し、L-BFGS法は滑らかな問題で少ない評価回数;精度を上げやすい;停止診断が明確。ただし局所解;微分誤りとスケーリングに弱い;不連続・強いノイズに不向き。 汎用最適化の前に ALT_DECOMPOSITION;ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Smedium,\S2026-07-13
\SEL002658,\SS002,\Sproblem_method_fit,\SPMF00223,\Srow,\SPDE制約付き最適化の主要特徴（general_nonlinear、implicit、hessian_vector_product、very_expensive）に対し、L-BFGS法は滑らかな問題で少ない評価回数;精度を上げやすい;停止診断が明確。ただし局所解;微分誤りとスケーリングに弱い;不連続・強いノイズに不向き。 汎用最適化の前に ALT_DECOMPOSITION;ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Smedium,\S2026-07-13
\SEL002659,\SS057,\Sproblem_method_fit,\SPMF00223,\Srow,\SPDE制約付き最適化の主要特徴（general_nonlinear、implicit、hessian_vector_product、very_expensive）に対し、L-BFGS法は滑らかな問題で少ない評価回数;精度を上げやすい;停止診断が明確。ただし局所解;微分誤りとスケーリングに弱い;不連続・強いノイズに不向き。 汎用最適化の前に ALT_DECOMPOSITION;ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Smedium,\S2026-07-13
