evidence_link_id,source_id,target_table,target_id,supported_field,claim_summary,evidence_role,confidence,last_verified
EL002649,S057,problem_method_fit,PMF00221,row,PDE制約付き最適化の主要特徴（general_nonlinear、implicit、hessian_vector_product、very_expensive）に対し、Newton-CG法は滑らかな問題で少ない評価回数;精度を上げやすい;停止診断が明確。ただし局所解;微分誤りとスケーリングに弱い;不連続・強いノイズに不向き。 汎用最適化の前に ALT_DECOMPOSITION;ALT_SPECIALIZED を確認する。,supporting_or_primary,high,2026-07-13
EL002650,S017,problem_method_fit,PMF00222,row,PDE制約付き最適化の主要特徴（general_nonlinear、implicit、hessian_vector_product、very_expensive）に対し、trust-krylovはNewton型の速さと大域化;不定Hessianに対処可能。ただし部分問題と微分の品質に依存;実装が複雑。 汎用最適化の前に ALT_DECOMPOSITION;ALT_SPECIALIZED を確認する。,supporting_or_primary,high,2026-07-13
EL002651,S019,problem_method_fit,PMF00222,row,PDE制約付き最適化の主要特徴（general_nonlinear、implicit、hessian_vector_product、very_expensive）に対し、trust-krylovはNewton型の速さと大域化;不定Hessianに対処可能。ただし部分問題と微分の品質に依存;実装が複雑。 汎用最適化の前に ALT_DECOMPOSITION;ALT_SPECIALIZED を確認する。,supporting_or_primary,high,2026-07-13
EL002652,S056,problem_method_fit,PMF00222,row,PDE制約付き最適化の主要特徴（general_nonlinear、implicit、hessian_vector_product、very_expensive）に対し、trust-krylovはNewton型の速さと大域化;不定Hessianに対処可能。ただし部分問題と微分の品質に依存;実装が複雑。 汎用最適化の前に ALT_DECOMPOSITION;ALT_SPECIALIZED を確認する。,supporting_or_primary,high,2026-07-13
EL002653,S002,problem_method_fit,PMF00222,row,PDE制約付き最適化の主要特徴（general_nonlinear、implicit、hessian_vector_product、very_expensive）に対し、trust-krylovはNewton型の速さと大域化;不定Hessianに対処可能。ただし部分問題と微分の品質に依存;実装が複雑。 汎用最適化の前に ALT_DECOMPOSITION;ALT_SPECIALIZED を確認する。,supporting_or_primary,high,2026-07-13
EL002654,S003,problem_method_fit,PMF00222,row,PDE制約付き最適化の主要特徴（general_nonlinear、implicit、hessian_vector_product、very_expensive）に対し、trust-krylovはNewton型の速さと大域化;不定Hessianに対処可能。ただし部分問題と微分の品質に依存;実装が複雑。 汎用最適化の前に ALT_DECOMPOSITION;ALT_SPECIALIZED を確認する。,supporting_or_primary,high,2026-07-13
EL002655,S017,problem_method_fit,PMF00223,row,PDE制約付き最適化の主要特徴（general_nonlinear、implicit、hessian_vector_product、very_expensive）に対し、L-BFGS法は滑らかな問題で少ない評価回数;精度を上げやすい;停止診断が明確。ただし局所解;微分誤りとスケーリングに弱い;不連続・強いノイズに不向き。 汎用最適化の前に ALT_DECOMPOSITION;ALT_SPECIALIZED を確認する。,supporting_or_primary,medium,2026-07-13
EL002656,S019,problem_method_fit,PMF00223,row,PDE制約付き最適化の主要特徴（general_nonlinear、implicit、hessian_vector_product、very_expensive）に対し、L-BFGS法は滑らかな問題で少ない評価回数;精度を上げやすい;停止診断が明確。ただし局所解;微分誤りとスケーリングに弱い;不連続・強いノイズに不向き。 汎用最適化の前に ALT_DECOMPOSITION;ALT_SPECIALIZED を確認する。,supporting_or_primary,medium,2026-07-13
EL002657,S056,problem_method_fit,PMF00223,row,PDE制約付き最適化の主要特徴（general_nonlinear、implicit、hessian_vector_product、very_expensive）に対し、L-BFGS法は滑らかな問題で少ない評価回数;精度を上げやすい;停止診断が明確。ただし局所解;微分誤りとスケーリングに弱い;不連続・強いノイズに不向き。 汎用最適化の前に ALT_DECOMPOSITION;ALT_SPECIALIZED を確認する。,supporting_or_primary,medium,2026-07-13
EL002658,S002,problem_method_fit,PMF00223,row,PDE制約付き最適化の主要特徴（general_nonlinear、implicit、hessian_vector_product、very_expensive）に対し、L-BFGS法は滑らかな問題で少ない評価回数;精度を上げやすい;停止診断が明確。ただし局所解;微分誤りとスケーリングに弱い;不連続・強いノイズに不向き。 汎用最適化の前に ALT_DECOMPOSITION;ALT_SPECIALIZED を確認する。,supporting_or_primary,medium,2026-07-13
EL002659,S057,problem_method_fit,PMF00223,row,PDE制約付き最適化の主要特徴（general_nonlinear、implicit、hessian_vector_product、very_expensive）に対し、L-BFGS法は滑らかな問題で少ない評価回数;精度を上げやすい;停止診断が明確。ただし局所解;微分誤りとスケーリングに弱い;不連続・強いノイズに不向き。 汎用最適化の前に ALT_DECOMPOSITION;ALT_SPECIALIZED を確認する。,supporting_or_primary,medium,2026-07-13
EL002660,S065,problem_method_fit,PMF00223,row,PDE制約付き最適化の主要特徴（general_nonlinear、implicit、hessian_vector_product、very_expensive）に対し、L-BFGS法は滑らかな問題で少ない評価回数;精度を上げやすい;停止診断が明確。ただし局所解;微分誤りとスケーリングに弱い;不連続・強いノイズに不向き。 汎用最適化の前に ALT_DECOMPOSITION;ALT_SPECIALIZED を確認する。,supporting_or_primary,medium,2026-07-13
EL002661,S017,problem_method_fit,PMF00224,row,PDE制約付き最適化の主要特徴（general_nonlinear、implicit、hessian_vector_product、very_expensive）に対し、NLP内点法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_DECOMPOSITION;ALT_SPECIALIZED を確認する。,supporting_or_primary,medium,2026-07-13
EL002662,S019,problem_method_fit,PMF00224,row,PDE制約付き最適化の主要特徴（general_nonlinear、implicit、hessian_vector_product、very_expensive）に対し、NLP内点法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_DECOMPOSITION;ALT_SPECIALIZED を確認する。,supporting_or_primary,medium,2026-07-13
EL002663,S056,problem_method_fit,PMF00224,row,PDE制約付き最適化の主要特徴（general_nonlinear、implicit、hessian_vector_product、very_expensive）に対し、NLP内点法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_DECOMPOSITION;ALT_SPECIALIZED を確認する。,supporting_or_primary,medium,2026-07-13
EL002664,S029,problem_method_fit,PMF00224,row,PDE制約付き最適化の主要特徴（general_nonlinear、implicit、hessian_vector_product、very_expensive）に対し、NLP内点法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_DECOMPOSITION;ALT_SPECIALIZED を確認する。,supporting_or_primary,medium,2026-07-13
EL002665,S030,problem_method_fit,PMF00224,row,PDE制約付き最適化の主要特徴（general_nonlinear、implicit、hessian_vector_product、very_expensive）に対し、NLP内点法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_DECOMPOSITION;ALT_SPECIALIZED を確認する。,supporting_or_primary,medium,2026-07-13
EL002666,S064,problem_method_fit,PMF00224,row,PDE制約付き最適化の主要特徴（general_nonlinear、implicit、hessian_vector_product、very_expensive）に対し、NLP内点法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_DECOMPOSITION;ALT_SPECIALIZED を確認する。,supporting_or_primary,medium,2026-07-13
EL002667,S017,problem_method_fit,PMF00225,row,PDE制約付き最適化の主要特徴（general_nonlinear、implicit、hessian_vector_product、very_expensive）に対し、差分進化は多峰性;複数解候補;局所法の初期値依存を緩和。ただし評価費大;証明が弱い;次元の呪い。 汎用最適化の前に ALT_DECOMPOSITION;ALT_SPECIALIZED を確認する。,supporting_or_primary,medium,2026-07-13
EL002668,S019,problem_method_fit,PMF00225,row,PDE制約付き最適化の主要特徴（general_nonlinear、implicit、hessian_vector_product、very_expensive）に対し、差分進化は多峰性;複数解候補;局所法の初期値依存を緩和。ただし評価費大;証明が弱い;次元の呪い。 汎用最適化の前に ALT_DECOMPOSITION;ALT_SPECIALIZED を確認する。,supporting_or_primary,medium,2026-07-13
EL002669,S056,problem_method_fit,PMF00225,row,PDE制約付き最適化の主要特徴（general_nonlinear、implicit、hessian_vector_product、very_expensive）に対し、差分進化は多峰性;複数解候補;局所法の初期値依存を緩和。ただし評価費大;証明が弱い;次元の呪い。 汎用最適化の前に ALT_DECOMPOSITION;ALT_SPECIALIZED を確認する。,supporting_or_primary,medium,2026-07-13
EL002670,S006,problem_method_fit,PMF00225,row,PDE制約付き最適化の主要特徴（general_nonlinear、implicit、hessian_vector_product、very_expensive）に対し、差分進化は多峰性;複数解候補;局所法の初期値依存を緩和。ただし評価費大;証明が弱い;次元の呪い。 汎用最適化の前に ALT_DECOMPOSITION;ALT_SPECIALIZED を確認する。,supporting_or_primary,medium,2026-07-13
EL002671,S007,problem_method_fit,PMF00225,row,PDE制約付き最適化の主要特徴（general_nonlinear、implicit、hessian_vector_product、very_expensive）に対し、差分進化は多峰性;複数解候補;局所法の初期値依存を緩和。ただし評価費大;証明が弱い;次元の呪い。 汎用最適化の前に ALT_DECOMPOSITION;ALT_SPECIALIZED を確認する。,supporting_or_primary,medium,2026-07-13
EL002672,S008,problem_method_fit,PMF00225,row,PDE制約付き最適化の主要特徴（general_nonlinear、implicit、hessian_vector_product、very_expensive）に対し、差分進化は多峰性;複数解候補;局所法の初期値依存を緩和。ただし評価費大;証明が弱い;次元の呪い。 汎用最適化の前に ALT_DECOMPOSITION;ALT_SPECIALIZED を確認する。,supporting_or_primary,medium,2026-07-13
EL002673,S009,problem_method_fit,PMF00225,row,PDE制約付き最適化の主要特徴（general_nonlinear、implicit、hessian_vector_product、very_expensive）に対し、差分進化は多峰性;複数解候補;局所法の初期値依存を緩和。ただし評価費大;証明が弱い;次元の呪い。 汎用最適化の前に ALT_DECOMPOSITION;ALT_SPECIALIZED を確認する。,supporting_or_primary,medium,2026-07-13
EL002674,S072,problem_method_fit,PMF00225,row,PDE制約付き最適化の主要特徴（general_nonlinear、implicit、hessian_vector_product、very_expensive）に対し、差分進化は多峰性;複数解候補;局所法の初期値依存を緩和。ただし評価費大;証明が弱い;次元の呪い。 汎用最適化の前に ALT_DECOMPOSITION;ALT_SPECIALIZED を確認する。,supporting_or_primary,medium,2026-07-13
